Date,01/02/2020,Material,Brass,6min,,,,
Time,TempOne,TempTwo,TempThree,TempFour,TempFive,TempSix,TempSeven,Atmospheric
694535,287.4,286.71,285.34,285.71,285.59,286.4,289.46,283.09
694672,287.46,286.71,285.4,285.71,285.59,286.4,289.46,283.09
694809,287.46,286.71,285.4,285.71,285.59,286.46,289.46,282.96
694947,287.34,286.78,285.34,285.71,285.59,286.46,289.46,282.96
695085,287.34,286.78,285.34,285.71,285.59,286.4,289.46,283.03
695222,287.34,286.78,285.34,285.71,285.59,286.4,289.46,283.03
695359,287.34,286.78,285.34,285.71,285.59,286.4,289.4,283.03
695496,287.4,286.71,285.34,285.71,285.59,286.4,289.4,283.03
695633,287.4,286.78,285.4,285.71,285.59,286.4,289.4,283.03
695772,287.4,286.78,285.4,285.71,285.59,286.4,289.4,283.03
695909,287.34,286.71,285.34,285.71,285.59,286.4,289.4,283.03
696046,287.34,286.71,285.34,285.71,285.59,286.4,289.4,283.03
696183,287.34,286.71,285.34,285.71,285.59,286.4,289.46,283.03
696321,287.34,286.71,285.34,285.71,285.59,286.4,289.52,283.03
696458,287.34,286.78,285.34,285.71,285.59,286.4,289.52,283.03
696595,287.34,286.71,285.34,285.65,285.59,286.4,289.46,283.03
696733,287.34,286.71,285.34,285.65,285.59,286.4,289.46,283.03
696870,287.34,286.71,285.34,285.71,285.59,286.46,289.46,283.03
697008,287.34,286.71,285.34,285.71,285.59,286.46,289.46,282.96
697145,287.34,286.71,285.34,285.71,285.65,286.4,289.46,282.96
697282,287.34,286.71,285.28,285.71,285.65,286.4,289.46,283.03
697419,287.28,286.65,285.28,285.71,285.59,286.4,289.52,283.03
697558,287.28,286.71,285.28,285.71,285.59,286.4,289.46,283.03
697695,287.28,286.71,285.28,285.71,285.59,286.4,289.46,283.03
697832,287.28,286.65,285.28,285.71,285.59,286.4,289.46,283.03
697969,287.28,286.65,285.28,285.71,285.59,286.4,289.46,283.03
698106,287.28,286.65,285.28,285.71,285.59,286.4,289.46,283.03
698244,287.28,286.65,285.28,285.71,285.59,286.4,289.46,283.03
698381,287.34,286.65,285.28,285.71,285.59,286.4,289.52,283.03
698519,287.34,286.65,285.28,285.71,285.59,286.4,289.52,283.03
698656,287.28,286.65,285.28,285.65,285.59,286.4,289.52,283.03
698793,287.28,286.59,285.28,285.65,285.59,286.4,289.52,283.03
698931,287.28,286.59,285.28,285.65,285.59,286.4,289.52,283.09
699068,287.28,286.65,285.28,285.65,285.59,286.4,289.52,283.09
699205,287.28,286.65,285.28,285.71,285.53,286.4,289.52,283.03
699342,287.28,286.65,285.28,285.71,285.59,286.4,289.52,283.03
699481,287.28,286.65,285.28,285.65,285.59,286.4,289.52,283.09
699618,287.28,286.65,285.28,285.65,285.53,286.4,289.52,283.09
699755,287.28,286.65,285.34,285.65,285.53,286.4,289.52,283.03
699892,287.21,286.65,285.34,285.65,285.59,286.4,289.52,283.03
700029,287.28,286.65,285.28,285.65,285.59,286.4,289.52,283.03
700167,287.28,286.65,285.28,285.65,285.59,286.4,289.59,283.09
700305,287.21,286.59,285.28,285.65,285.59,286.4,289.59,283.09
700442,287.21,286.65,285.28,285.65,285.59,286.4,289.52,283.09
700579,287.21,286.65,285.28,285.65,285.59,286.4,289.59,283.09
700717,287.21,286.59,285.28,285.65,285.53,286.4,289.59,283.09
700854,287.21,286.59,285.28,285.65,285.53,286.4,289.52,283.03
700991,287.21,286.59,285.28,285.65,285.53,286.4,289.52,283.03
701128,287.21,286.59,285.28,285.65,285.53,286.4,289.52,283.09
701266,287.21,286.59,285.21,285.65,285.53,286.4,289.52,283.09
701404,287.21,286.59,285.28,285.65,285.53,286.34,289.52,283.09
701541,287.21,286.59,285.28,285.71,285.53,286.34,289.52,283.09
701678,287.21,286.59,285.21,285.71,285.53,286.34,289.52,283.15
701815,287.21,286.59,285.21,285.65,285.53,286.4,289.52,283.15
701953,287.15,286.59,285.28,285.65,285.59,286.4,289.52,283.09
702090,287.15,286.53,285.28,285.65,285.59,286.34,289.59,283.15
702228,287.15,286.53,285.21,285.65,285.53,286.34,289.59,283.15
702365,287.15,286.59,285.21,285.65,285.53,286.34,289.52,283.09
702502,287.15,286.59,285.21,285.65,285.53,286.34,289.52,283.09
702640,287.15,286.53,285.28,285.65,285.53,286.34,289.59,283.15
702777,287.15,286.53,285.28,285.59,285.53,286.4,289.59,283.15
702914,287.15,286.53,285.15,285.59,285.53,286.4,289.52,283.09
703052,287.15,286.53,285.15,285.59,285.53,286.4,289.52,283.15
703190,287.15,286.53,285.21,285.59,285.53,286.4,289.52,283.15
703327,287.15,286.53,285.21,285.59,285.53,286.4,289.59,283.15
703464,287.15,286.53,285.21,285.59,285.53,286.4,289.59,283.15
703601,287.15,286.46,285.21,285.65,285.53,286.4,289.52,283.09
703738,287.09,286.46,285.21,285.65,285.46,286.4,289.52,283.09
703877,287.09,286.53,285.21,285.59,285.46,286.34,289.52,283.15
704014,287.09,286.46,285.21,285.59,285.46,286.34,289.52,283.15
704151,287.15,286.46,285.15,285.65,285.53,286.4,289.52,283.09
704288,287.15,286.53,285.15,285.65,285.53,286.34,289.52,283.15
704425,287.09,286.53,285.15,285.59,285.53,286.34,289.52,283.15
704563,287.09,286.46,285.21,285.59,285.53,286.34,289.52,283.15
704701,287.09,286.46,285.21,285.65,285.46,286.34,289.52,283.15
704838,287.09,286.46,285.21,285.65,285.46,286.34,289.52,283.15
704975,287.09,286.4,285.21,285.59,285.46,286.34,289.52,283.15
705113,287.03,286.4,285.15,285.59,285.46,286.34,289.52,283.15
705250,287.03,286.53,285.15,285.59,285.53,286.34,289.52,283.15
705388,287.09,286.53,285.15,285.59,285.53,286.34,289.52,283.15
705525,287.09,286.46,285.15,285.59,285.46,286.34,289.52,283.15
705662,287.03,286.46,285.15,285.59,285.46,286.34,289.52,283.15
705800,287.03,286.4,285.21,285.59,285.46,286.34,289.52,283.15
705937,287.03,286.4,285.21,285.59,285.46,286.34,289.52,283.15
706074,287.03,286.4,285.15,285.59,285.46,286.34,289.52,283.15
706212,287.03,286.46,285.21,285.59,285.46,286.34,289.52,283.15
706350,287.03,286.46,285.21,285.59,285.46,286.34,289.52,283.15
706487,287.03,286.4,285.15,285.59,285.46,286.34,289.52,283.15
706624,287.03,286.4,285.15,285.59,285.46,286.34,289.52,283.15
706761,287.03,286.4,285.15,285.53,285.46,286.34,289.52,283.21
706899,286.96,286.4,285.15,285.53,285.46,286.34,289.52,283.21
707037,286.96,286.4,285.15,285.53,285.53,286.34,289.52,283.15
707174,287.03,286.4,285.15,285.53,285.53,286.34,289.52,283.15
707311,286.96,286.4,285.15,285.53,285.53,286.28,289.52,283.15
707448,286.96,286.4,285.15,285.53,285.4,286.28,289.52,283.15
707587,287.03,286.4,285.15,285.59,285.4,286.28,289.46,283.15
707724,287.03,286.4,285.15,285.59,285.46,286.28,289.46,283.15
707861,286.96,286.4,285.15,285.53,285.46,286.4,289.46,283.15
707998,286.96,286.4,285.15,285.53,285.46,286.4,289.46,283.21
708135,286.96,286.34,285.15,285.53,285.46,286.34,289.52,283.21
708273,286.96,286.34,285.15,285.53,285.46,286.34,289.52,283.15
708411,286.96,286.4,285.09,285.53,285.46,286.34,289.52,283.15
708548,286.9,286.4,285.09,285.53,285.46,286.34,289.52,283.15
708685,286.9,286.4,285.09,285.53,285.46,286.34,289.46,283.15
708823,286.96,286.4,285.09,285.53,285.46,286.34,289.46,283.15
708960,286.96,286.4,285.15,285.53,285.46,286.34,289.46,283.15
709098,286.9,286.34,285.15,285.53,285.46,286.34,289.46,283.15
709235,286.9,286.34,285.09,285.53,285.46,286.34,289.46,283.21
709372,286.9,286.34,285.09,285.53,285.46,286.34,289.46,283.21
709510,286.96,286.34,285.09,285.53,285.4,286.34,289.46,283.21
709647,286.96,286.4,285.15,285.53,285.4,286.28,289.46,283.21
709785,286.9,286.34,285.15,285.53,285.4,286.28,289.46,283.21
709922,286.9,286.34,285.09,285.53,285.4,286.28,289.46,283.21
710060,286.9,286.28,285.09,285.53,285.4,286.28,289.46,283.21
710197,286.9,286.28,285.09,285.53,285.4,286.28,289.46,283.21
710334,286.9,286.34,285.03,285.53,285.4,286.34,289.4,283.21
710472,286.9,286.34,285.03,285.53,285.4,286.34,289.4,283.21
710609,286.9,286.34,285.09,285.53,285.4,286.28,289.46,283.21
710747,286.9,286.34,285.09,285.46,285.4,286.28,289.46,283.15
710884,286.9,286.34,285.09,285.46,285.4,286.34,289.46,283.15
711021,286.9,286.28,285.09,285.53,285.4,286.28,289.46,283.15
711159,286.9,286.28,285.09,285.53,285.4,286.28,289.46,283.15
711297,286.84,286.28,285.15,285.53,285.34,286.28,289.46,283.15
711434,286.84,286.28,285.15,285.46,285.34,286.28,289.46,283.15
711571,286.84,286.34,285.03,285.46,285.4,286.28,289.46,283.15
711708,286.9,286.28,285.03,285.53,285.4,286.28,289.46,283.15
711846,286.9,286.28,285.09,285.53,285.4,286.28,289.46,283.15
711984,286.84,286.28,285.09,285.46,285.46,286.28,289.46,283.15
712121,286.84,286.28,285.09,285.46,285.46,286.28,289.46,283.15
712258,286.84,286.28,285.03,285.46,285.34,286.28,289.46,283.15
712395,286.84,286.28,285.03,285.46,285.34,286.28,289.46,283.15
712532,286.84,286.34,285.03,285.46,285.4,286.28,289.46,283.15
712671,286.84,286.28,285.03,285.46,285.4,286.28,289.46,283.15
712808,286.84,286.28,285.09,285.46,285.4,286.21,289.46,283.15
712945,286.84,286.28,285.09,285.46,285.4,286.21,289.4,283.09
713082,286.84,286.28,285.09,285.53,285.4,286.21,289.46,283.09
713220,286.84,286.28,285.03,285.53,285.4,286.21,289.46,283.09
713358,286.84,286.28,285.03,285.46,285.34,286.28,289.46,283.03
713495,286.84,286.28,285.03,285.46,285.34,286.28,289.46,283.03
713632,286.78,286.21,285.03,285.46,285.34,286.28,289.4,283.09
713769,286.78,286.21,285.03,285.46,285.4,286.21,289.4,283.09
713907,286.78,286.21,285.03,285.46,285.4,286.21,289.4,283.09
714044,286.78,286.21,285.03,285.46,285.4,286.28,289.4,283.09
714181,286.78,286.21,285.03,285.46,285.4,286.28,289.4,283.09
714319,286.78,286.21,285.03,285.46,285.34,286.28,289.4,283.09
714457,286.78,286.21,285.03,285.46,285.34,286.28,289.46,283.09
714594,286.78,286.21,285.03,285.46,285.34,286.28,289.4,283.15
714731,286.78,286.21,285.03,285.46,285.34,286.28,289.4,283.15
714868,286.78,286.21,285.03,285.46,285.4,286.21,289.46,283.09
715005,286.78,286.21,285.03,285.46,285.34,286.21,289.46,283.09
715144,286.78,286.21,284.96,285.46,285.34,286.28,289.46,283.15
715281,286.78,286.21,284.96,285.46,285.4,286.28,289.46,283.15
715418,286.78,286.21,284.96,285.46,285.4,286.28,289.4,283.15
715555,286.78,286.21,284.96,285.46,285.34,286.28,289.4,283.15
715693,286.78,286.21,285.03,285.46,285.34,286.28,289.4,283.15
715830,286.78,286.21,285.03,285.46,285.34,286.21,289.4,283.15
715968,286.78,286.21,285.03,285.46,285.34,286.21,289.4,283.15
716105,286.71,286.21,284.96,285.46,285.4,286.28,289.4,283.15
716242,286.71,286.21,284.96,285.4,285.4,286.28,289.4,283.15
716380,286.71,286.15,284.96,285.4,285.34,286.21,289.4,283.15
716517,286.71,286.21,284.96,285.4,285.34,286.21,289.4,283.21
716655,286.71,286.21,284.96,285.4,285.34,286.21,289.46,283.21
716792,286.71,286.21,284.96,285.4,285.34,286.21,289.46,283.15
716930,286.71,286.21,284.9,285.46,285.34,286.21,289.4,283.15
717067,286.71,286.15,284.9,285.46,285.4,286.21,289.4,283.15
717204,286.71,286.15,284.9,285.4,285.4,286.21,289.4,283.15
717342,286.65,286.21,284.9,285.4,285.34,286.21,289.4,283.15
717479,286.65,286.15,284.9,285.4,285.34,286.21,289.4,283.15
717617,286.71,286.15,284.9,285.4,285.34,286.28,289.4,283.15
717754,286.65,286.15,284.9,285.4,285.34,286.28,289.4,283.15
717891,286.65,286.15,284.9,285.4,285.34,286.21,289.4,283.15
718028,286.65,286.15,284.9,285.4,285.34,286.21,289.4,283.15
718167,286.65,286.15,284.9,285.4,285.34,286.21,289.4,283.15
718304,286.71,286.15,284.84,285.4,285.34,286.21,289.4,283.15
718441,286.71,286.15,284.84,285.4,285.34,286.21,289.4,283.15
718578,286.65,286.15,284.84,285.4,285.34,286.21,289.4,283.15
718715,286.65,286.15,284.84,285.4,285.34,286.21,289.4,283.15
718853,286.65,286.15,284.9,285.4,285.34,286.21,289.34,283.15
718991,286.65,286.15,284.9,285.4,285.34,286.21,289.34,283.21
719128,286.65,286.15,284.9,285.4,285.34,286.21,289.34,283.21
719265,286.65,286.09,284.9,285.4,285.34,286.21,289.34,283.21
719403,286.65,286.09,284.9,285.4,285.34,286.21,289.4,283.21
719540,286.65,286.09,284.9,285.34,285.34,286.21,289.4,283.15
719678,286.65,286.09,284.9,285.34,285.34,286.21,289.34,283.21
719815,286.65,286.09,284.9,285.34,285.34,286.21,289.34,283.21
719952,286.59,286.09,284.9,285.34,285.34,286.21,289.34,283.15
720090,286.59,286.09,284.9,285.34,285.28,286.21,289.34,283.15
720227,286.59,286.09,284.9,285.34,285.28,286.21,289.4,283.15
720364,286.59,286.03,284.9,285.34,285.28,286.15,289.34,283.15
720502,286.59,286.03,284.9,285.34,285.28,286.15,289.34,283.21
720640,286.59,286.03,284.9,285.34,285.34,286.15,289.4,283.21
720777,286.59,286.03,284.9,285.34,285.34,286.15,289.4,283.21
720914,286.59,286.03,284.9,285.34,285.34,286.15,289.4,283.21
721051,286.59,286.03,284.9,285.34,285.34,286.21,289.4,283.21
721189,286.59,286.03,284.84,285.34,285.34,286.21,289.34,283.21
721327,286.59,286.03,284.84,285.34,285.34,286.21,289.34,283.21
721464,286.59,286.03,284.9,285.34,285.34,286.21,289.34,283.21
721601,286.59,286.03,284.9,285.34,285.28,286.21,289.34,283.21
721738,286.59,286.03,284.9,285.4,285.28,286.21,289.34,283.28
721876,286.59,285.96,284.9,285.4,285.28,286.21,289.34,283.21
722014,286.53,285.96,284.9,285.4,285.28,286.21,289.34,283.21
722151,286.59,286.03,284.9,285.34,285.28,286.15,289.4,283.21
722288,286.59,286.03,284.9,285.34,285.28,286.21,289.4,283.21
722425,286.59,286.03,284.84,285.4,285.34,286.21,289.4,283.21
722563,286.59,286.03,284.84,285.4,285.34,286.21,289.4,283.21
722701,286.53,286.03,284.84,285.34,285.28,286.21,289.34,283.21
722838,286.53,286.03,284.84,285.34,285.28,286.15,289.34,283.21
722975,286.53,286.03,284.84,285.34,285.34,286.15,289.4,283.21
723112,286.53,286.03,284.84,285.34,285.28,286.21,289.4,283.15
723250,286.53,285.96,284.9,285.34,285.28,286.21,289.34,283.15
723388,286.53,285.96,284.84,285.34,285.28,286.15,289.34,283.28
723525,286.53,285.96,284.84,285.34,285.28,286.15,289.34,283.28
723662,286.53,285.96,284.84,285.34,285.34,286.21,289.4,283.21
723800,286.53,286.03,284.84,285.34,285.34,286.21,289.4,283.21
723937,286.46,286.03,284.84,285.34,285.34,286.21,289.34,283.21
724074,286.46,285.9,284.84,285.34,285.34,286.15,289.34,283.21
724212,286.46,285.9,284.84,285.34,285.28,286.15,289.4,283.21
724349,286.46,285.9,284.84,285.34,285.28,286.15,289.4,283.28
724487,286.46,285.96,284.84,285.34,285.34,286.15,289.34,283.28
724624,286.53,285.96,284.84,285.34,285.34,286.15,289.34,283.21
724761,286.53,285.9,284.84,285.34,285.28,286.15,289.4,283.21
724899,286.46,285.9,284.78,285.28,285.28,286.15,289.34,283.21
725037,286.46,285.96,284.78,285.28,285.28,286.15,289.34,283.21
725174,286.46,285.9,284.78,285.34,285.28,286.15,289.34,283.28
725311,286.46,285.9,284.78,285.34,285.28,286.15,289.34,283.28
725448,286.46,285.9,284.78,285.34,285.28,286.15,289.34,283.21
725586,286.4,285.9,284.84,285.28,285.28,286.09,289.34,283.21
725724,286.4,285.9,284.84,285.28,285.28,286.09,289.34,283.21
725861,286.46,285.9,284.84,285.28,285.28,286.15,289.34,283.28
725998,286.46,285.84,284.84,285.28,285.21,286.15,289.34,283.28
726135,286.46,285.84,284.78,285.28,285.21,286.15,289.34,283.15
726274,286.46,285.84,284.78,285.28,285.28,286.15,289.34,283.15
726411,286.4,285.9,284.78,285.28,285.28,286.15,289.34,283.21
726548,286.46,285.9,284.84,285.28,285.28,286.15,289.34,283.21
726685,286.46,285.84,284.84,285.28,285.28,286.15,289.34,283.21
726822,286.4,285.84,284.78,285.28,285.28,286.15,289.34,283.21
726960,286.4,285.84,284.78,285.28,285.28,286.15,289.34,283.21
727098,286.4,285.84,284.84,285.28,285.28,286.15,289.34,283.21
727235,286.4,285.84,284.84,285.34,285.28,286.15,289.34,283.21
727372,286.4,285.9,284.78,285.34,285.28,286.15,289.34,283.21
727510,286.4,285.9,284.84,285.28,285.28,286.15,289.34,283.21
727647,286.4,285.84,284.84,285.28,285.28,286.15,289.34,283.21
727785,286.4,285.84,284.84,285.28,285.21,286.15,289.34,283.21
727922,286.4,285.84,284.84,285.28,285.21,286.15,289.34,283.21
728059,286.4,285.84,284.78,285.28,285.21,286.15,289.34,283.15
728197,286.4,285.84,284.78,285.28,285.28,286.09,289.34,283.15
728334,286.4,285.84,284.84,285.28,285.28,286.09,289.34,283.21
728472,286.4,285.84,284.78,285.28,285.21,286.09,289.34,283.21
728609,286.4,285.84,284.78,285.28,285.21,286.09,289.34,283.15
728747,286.34,285.84,284.84,285.28,285.28,286.09,289.34,283.15
728884,286.34,285.78,284.84,285.28,285.28,286.09,289.34,283.21
729021,286.34,285.84,284.71,285.28,285.28,286.09,289.34,283.21
729158,286.34,285.84,284.71,285.28,285.28,286.09,289.34,283.21
729296,286.34,285.78,284.71,285.21,285.21,286.09,289.34,283.21
729434,286.34,285.78,284.78,285.21,285.21,286.15,289.34,283.21
729571,286.34,285.78,284.78,285.28,285.21,286.15,289.34,283.21
729708,286.34,285.78,284.71,285.28,285.21,286.09,289.27,283.21
729845,286.34,285.78,284.71,285.28,285.21,286.09,289.27,283.21
729984,286.34,285.78,284.78,285.28,285.21,286.09,289.34,283.21
730121,286.34,285.78,284.78,285.28,285.21,286.09,289.34,283.21
730258,286.34,285.78,284.78,285.28,285.21,286.09,289.27,283.21
730395,286.34,285.78,284.78,285.21,285.21,286.15,289.27,283.21
730532,286.28,285.71,284.71,285.21,285.21,286.15,289.34,283.21
730671,286.28,285.71,284.78,285.21,285.21,286.09,289.34,283.21
730808,286.34,285.78,284.78,285.21,285.21,286.09,289.34,283.21
730945,286.34,285.71,284.71,285.21,285.21,286.09,289.34,283.21
731082,286.34,285.71,284.71,285.21,285.21,286.09,289.34,283.21
731219,286.34,285.71,284.71,285.28,285.21,286.09,289.34,283.21
731357,286.34,285.71,284.71,285.21,285.21,286.09,289.34,283.21
731495,286.28,285.71,284.78,285.21,285.21,286.09,289.34,283.28
731632,286.28,285.71,284.71,285.21,285.21,286.09,289.34,283.28
731769,286.28,285.71,284.71,285.21,285.28,286.09,289.34,283.21
731907,286.34,285.78,284.78,285.21,285.28,286.09,289.34,283.21
732044,286.34,285.78,284.78,285.21,285.21,286.09,289.27,283.21
732182,286.28,285.78,284.71,285.21,285.21,286.15,289.27,283.21
732319,286.28,285.78,284.71,285.21,285.21,286.15,289.27,283.21
732456,286.28,285.71,284.78,285.21,285.21,286.09,289.27,283.21
732594,286.28,285.71,284.71,285.21,285.21,286.09,289.27,283.21
732731,286.34,285.71,284.71,285.21,285.21,286.09,289.27,283.21
732869,286.34,285.71,284.71,285.21,285.21,286.09,289.27,283.21
733006,286.28,285.71,284.71,285.21,285.21,286.09,289.27,283.21
733144,286.28,285.71,284.71,285.21,285.21,286.09,289.27,283.21
733281,286.28,285.71,284.71,285.15,285.21,286.09,289.34,283.21
733418,286.28,285.71,284.71,285.15,285.21,286.09,289.34,283.21
733555,286.28,285.71,284.71,285.15,285.21,286.09,289.34,283.21
733693,286.28,285.71,284.71,285.15,285.21,286.03,289.34,283.21
733831,286.28,285.71,284.71,285.15,285.21,286.03,289.34,283.21
733968,286.28,285.71,284.71,285.21,285.21,286.03,289.34,283.21
734105,286.28,285.71,284.71,285.21,285.21,286.09,289.34,283.21
734242,286.28,285.71,284.71,285.21,285.21,286.09,289.34,283.21
734381,286.28,285.65,284.71,285.21,285.15,286.09,289.34,283.21
734518,286.28,285.65,284.71,285.15,285.15,286.09,289.27,283.28
734655,286.28,285.71,284.71,285.15,285.15,286.09,289.27,283.21
734792,286.28,285.71,284.71,285.15,285.21,286.09,289.34,283.21
734929,286.28,285.71,284.71,285.15,285.21,286.09,289.34,283.21
735068,286.28,285.65,284.71,285.15,285.21,286.09,289.34,283.21
735205,286.21,285.65,284.71,285.15,285.21,286.09,289.27,283.28
735342,286.28,285.65,284.71,285.21,285.15,286.03,289.27,283.28
735479,286.28,285.65,284.71,285.21,285.15,286.03,289.34,283.28
735617,286.28,285.71,284.71,285.21,285.15,286.03,289.34,283.28
735754,286.28,285.71,284.71,285.21,285.15,286.03,289.34,283.21
735892,286.21,285.71,284.71,285.15,285.21,286.03,289.34,283.21
736029,286.21,285.65,284.71,285.15,285.21,286.03,289.34,283.21
736166,286.21,285.65,284.71,285.15,285.15,286.09,289.34,283.28
736304,286.21,285.65,284.65,285.15,285.21,286.09,289.34,283.28
736441,286.21,285.65,284.65,285.15,285.21,286.09,289.27,283.28
736579,286.21,285.65,284.71,285.15,285.21,286.09,289.27,283.28
736716,286.21,285.65,284.71,285.15,285.21,286.03,289.34,283.21
736854,286.21,285.65,284.71,285.15,285.21,286.09,289.34,283.28
736991,286.21,285.65,284.71,285.15,285.21,286.09,289.27,283.28
737128,286.21,285.65,284.71,285.21,285.15,286.03,289.27,283.28
737265,286.21,285.65,284.71,285.21,285.15,286.03,289.34,283.28
737403,286.21,285.65,284.71,285.15,285.15,286.09,289.34,283.28
737541,286.21,285.65,284.71,285.15,285.15,286.09,289.34,283.28
737678,286.21,285.65,284.65,285.21,285.15,286.03,289.34,283.21
737815,286.21,285.65,284.65,285.21,285.21,286.03,289.34,283.21
737952,286.21,285.65,284.71,285.15,285.21,286.09,289.34,283.21
738089,286.21,285.65,284.71,285.15,285.15,286.09,289.34,283.28
738228,286.21,285.65,284.65,285.15,285.15,286.03,289.34,283.28
