Date,07/02/2020,Material,Brass,6min heating,,,,
Time,TempOne,TempTwo,TempThree,TempFour,TempFive,TempSix,TempSeven,Atmospheric
436600,323.28,306.15,297.65,287.03,285.03,284.34,283.53,282.96
436738,323.28,306.15,297.65,287.03,285.03,284.4,283.53,282.96
436875,323.15,306.15,297.65,287.09,285.03,284.4,283.53,283.03
437012,323.15,306.15,297.65,287.09,285.09,284.34,283.53,282.9
437149,323.03,306.15,297.65,287.09,285.09,284.34,283.53,282.9
437287,323.03,306.09,297.59,287.09,285.09,284.34,283.53,282.9
437425,323.03,306.09,297.59,287.03,285.09,284.34,283.53,282.9
437562,323.03,306.09,297.59,287.09,285.09,284.4,283.53,282.9
437699,322.9,306.03,297.59,287.09,285.09,284.4,283.53,282.9
437836,322.84,306.03,297.59,287.03,285.09,284.34,283.53,282.96
437974,322.84,306.03,297.59,287.03,285.09,284.4,283.53,282.96
438111,322.78,306.03,297.59,287.03,285.09,284.4,283.53,282.96
438249,322.78,305.96,297.59,287.03,285.09,284.4,283.53,282.9
438386,322.59,305.96,297.59,287.03,285.09,284.4,283.53,282.9
438523,322.59,305.96,297.59,287.03,285.09,284.34,283.53,282.96
438661,322.59,305.9,297.59,287.09,285.09,284.34,283.53,282.96
438798,322.59,305.9,297.59,287.09,285.09,284.34,283.53,282.96
438935,322.46,305.9,297.59,287.09,285.09,284.4,283.53,282.9
439072,322.34,305.9,297.59,287.09,285.09,284.4,283.53,282.9
439211,322.34,305.9,297.52,287.03,285.15,284.34,283.53,282.9
439348,322.28,305.9,297.52,287.03,285.15,284.34,283.53,282.9
439485,322.28,305.84,297.52,287.03,285.09,284.4,283.53,282.9
439622,322.21,305.78,297.52,287.03,285.09,284.4,283.53,282.9
439759,322.21,305.78,297.52,287.03,285.09,284.34,283.53,282.9
439897,322.15,305.78,297.52,287.03,285.09,284.34,283.53,282.9
440035,322.03,305.78,297.52,287.03,285.09,284.4,283.53,282.9
440172,322.03,305.78,297.52,287.09,285.09,284.34,283.59,282.9
440309,321.96,305.78,297.52,287.09,285.09,284.34,283.59,282.9
440446,321.96,305.78,297.52,287.03,285.09,284.4,283.53,282.96
440584,321.84,305.71,297.52,287.03,285.09,284.4,283.53,282.96
440721,321.84,305.71,297.52,287.03,285.15,284.4,283.53,282.9
440858,321.71,305.65,297.52,287.03,285.15,284.4,283.53,282.9
440996,321.71,305.65,297.52,287.09,285.09,284.4,283.53,282.9
441134,321.65,305.65,297.52,287.09,285.09,284.4,283.53,282.9
441271,321.59,305.59,297.46,287.03,285.09,284.4,283.53,282.9
441408,321.59,305.59,297.46,287.03,285.09,284.4,283.59,282.9
441545,321.53,305.53,297.46,287.03,285.15,284.4,283.59,282.9
441682,321.53,305.53,297.46,287.09,285.15,284.4,283.53,282.9
441821,321.4,305.53,297.46,287.09,285.09,284.4,283.53,282.9
441958,321.4,305.53,297.46,287.03,285.03,284.4,283.53,282.9
442095,321.28,305.46,297.46,287.03,285.03,284.4,283.59,282.9
442232,321.28,305.46,297.46,287.03,285.09,284.4,283.59,282.9
442370,321.21,305.46,297.46,287.03,285.09,284.34,283.53,282.9
442507,321.09,305.46,297.46,287.03,285.09,284.34,283.53,282.9
442644,321.09,305.46,297.46,287.03,285.09,284.4,283.53,282.9
442782,321.03,305.46,297.46,287.03,285.09,284.4,283.53,282.9
442919,321.03,305.46,297.46,287.03,285.09,284.4,283.59,282.9
443057,320.96,305.4,297.4,287.03,285.15,284.4,283.53,282.9
443194,320.96,305.34,297.4,287.03,285.09,284.4,283.53,282.9
443331,320.9,305.34,297.4,287.03,285.09,284.4,283.53,282.9
443468,320.9,305.34,297.4,287.03,285.09,284.4,283.53,282.9
443607,320.78,305.34,297.4,287.03,285.09,284.34,283.53,282.9
443744,320.71,305.34,297.4,287.09,285.09,284.34,283.53,282.9
443881,320.71,305.34,297.4,287.09,285.09,284.4,283.53,282.9
444018,320.65,305.21,297.4,287.03,285.09,284.4,283.53,282.9
444155,320.65,305.21,297.4,287.03,285.09,284.4,283.59,282.9
444293,320.59,305.21,297.4,287.03,285.03,284.4,283.53,282.84
444430,320.59,305.21,297.34,287.03,285.09,284.4,283.53,282.84
444568,320.46,305.21,297.34,287.03,285.09,284.4,283.53,282.84
444705,320.4,305.15,297.34,287.03,285.03,284.34,283.53,282.84
444843,320.4,305.15,297.34,287.03,285.03,284.4,283.59,282.84
444980,320.34,305.15,297.34,287.03,285.03,284.4,283.59,282.78
445117,320.34,305.15,297.34,286.96,285.03,284.4,283.53,282.78
445254,320.28,305.15,297.34,286.96,285.09,284.4,283.53,282.84
445391,320.28,305.09,297.27,287.03,285.09,284.34,283.53,282.84
445530,320.21,305.09,297.27,287.03,285.09,284.34,283.59,282.84
445667,320.21,305.02,297.34,287.03,285.09,284.4,283.59,282.84
445804,320.15,305.02,297.34,286.96,285.09,284.4,283.59,282.84
445941,320.03,305.02,297.27,286.96,285.09,284.4,283.59,282.78
446078,320.03,305.02,297.27,286.96,285.09,284.34,283.59,282.78
446216,319.96,305.02,297.27,286.96,285.09,284.34,283.59,282.84
446353,319.96,304.96,297.27,287.03,285.09,284.4,283.53,282.78
446491,319.78,304.96,297.27,287.03,285.09,284.4,283.53,282.78
446628,319.78,304.9,297.27,287.03,285.09,284.4,283.53,282.84
446766,319.78,304.9,297.27,287.03,285.09,284.4,283.53,282.84
446903,319.78,304.9,297.27,286.96,285.09,284.4,283.53,282.84
447040,319.65,304.9,297.21,286.96,285.09,284.34,283.59,282.84
447177,319.59,304.9,297.21,287.03,285.15,284.34,283.59,282.78
447315,319.59,304.84,297.15,287.03,285.15,284.34,283.59,282.84
447453,319.59,304.84,297.15,286.96,285.09,284.34,283.59,282.84
447590,319.59,304.77,297.21,286.96,285.09,284.34,283.59,282.78
447727,319.46,304.77,297.21,286.96,285.09,284.34,283.53,282.78
447864,319.46,304.77,297.21,286.96,285.09,284.4,283.53,282.78
448002,319.28,304.71,297.21,287.03,285.09,284.4,283.59,282.78
448139,319.28,304.71,297.21,286.96,285.09,284.4,283.59,282.78
448277,319.28,304.71,297.21,286.96,285.09,284.34,283.53,282.78
448414,319.15,304.71,297.21,286.96,285.09,284.34,283.53,282.78
448551,319.15,304.65,297.15,286.96,285.09,284.34,283.53,282.78
448689,319.03,304.65,297.15,287.03,285.03,284.34,283.59,282.78
448826,319.03,304.65,297.15,287.03,285.03,284.4,283.59,282.71
448963,318.9,304.59,297.15,286.96,285.03,284.4,283.53,282.71
449100,318.9,304.59,297.15,286.96,285.03,284.34,283.53,282.71
449239,318.84,304.59,297.15,286.96,285.09,284.4,283.59,282.71
449376,318.78,304.59,297.15,286.96,285.09,284.4,283.59,282.71
449513,318.78,304.52,297.09,286.96,285.03,284.4,283.53,282.71
449650,318.65,304.52,297.09,286.96,285.03,284.4,283.53,282.71
449787,318.65,304.46,297.09,286.96,285.09,284.4,283.53,282.71
449925,318.53,304.52,297.09,286.96,285.03,284.4,283.53,282.71
450062,318.53,304.52,297.09,286.96,285.03,284.34,283.53,282.71
450200,318.46,304.4,297.09,286.96,285.03,284.34,283.59,282.78
450337,318.28,304.4,297.09,286.96,285.03,284.34,283.59,282.78
450475,318.28,304.4,297.02,286.96,285.03,284.4,283.53,282.71
450612,318.28,304.4,297.02,286.96,285.03,284.4,283.53,282.71
450749,318.28,304.4,297.02,286.96,285.03,284.4,283.59,282.78
450886,318.21,304.34,297.02,286.96,285.03,284.4,283.59,282.71
451024,318.21,304.34,297.02,286.9,285.03,284.4,283.59,282.71
451162,318.15,304.27,297.02,286.9,285.09,284.4,283.59,282.78
451299,318.15,304.27,297.02,286.96,285.09,284.34,283.59,282.78
451436,317.96,304.27,297.02,286.96,285.09,284.34,283.53,282.71
451573,317.96,304.21,297.02,286.96,285.09,284.34,283.53,282.71
451710,317.96,304.21,297.02,286.96,285.03,284.34,283.53,282.71
451848,317.9,304.21,296.96,286.9,285.03,284.34,283.53,282.71
451986,317.9,304.21,296.96,286.9,285.09,284.34,283.53,282.71
452123,317.78,304.15,296.96,286.96,285.09,284.34,283.53,282.71
452260,317.78,304.15,296.96,286.96,285.03,284.4,283.53,282.71
452398,317.71,304.15,296.96,286.96,285.03,284.4,283.59,282.71
452535,317.71,304.09,296.96,286.96,285.03,284.4,283.59,282.71
452672,317.65,304.09,296.96,286.96,285.09,284.4,283.53,282.65
452809,317.59,304.02,296.9,286.96,285.09,284.4,283.53,282.65
452947,317.59,304.02,296.9,286.96,285.09,284.34,283.59,282.65
453085,317.53,304.02,296.96,286.96,285.09,284.34,283.59,282.71
453222,317.53,304.02,296.9,286.96,285.03,284.34,283.59,282.71
453359,317.4,303.96,296.9,286.9,285.03,284.34,283.53,282.71
453496,317.4,303.96,296.9,286.9,285.03,284.4,283.53,282.71
453634,317.34,303.96,296.9,286.9,285.03,284.4,283.59,282.65
453772,317.28,303.96,296.9,286.9,285.03,284.4,283.59,282.65
453909,317.28,303.96,296.9,286.9,285.09,284.34,283.53,282.65
454046,317.21,303.9,296.9,286.9,285.09,284.34,283.53,282.65
454183,317.21,303.9,296.9,286.96,285.03,284.34,283.59,282.65
454321,317.15,303.9,296.9,286.96,285.03,284.34,283.59,282.71
454458,317.15,303.77,296.9,286.96,285.03,284.4,283.59,282.71
454595,317.03,303.77,296.9,286.9,285.03,284.4,283.59,282.65
454733,317.03,303.84,296.9,286.9,285.09,284.34,283.59,282.65
454871,316.96,303.84,296.9,286.9,285.09,284.34,283.53,282.65
455008,316.9,303.71,296.84,286.9,285.03,284.34,283.53,282.65
455145,316.9,303.71,296.84,286.9,285.03,284.34,283.53,282.65
455282,316.84,303.77,296.84,286.9,285.03,284.34,283.53,282.71
455419,316.84,303.71,296.77,286.96,285.03,284.34,283.59,282.71
455557,316.78,303.71,296.77,286.96,285.03,284.34,283.59,282.65
455695,316.78,303.71,296.77,286.96,285.03,284.34,283.59,282.65
455832,316.71,303.71,296.77,286.96,285.03,284.34,283.59,282.65
455969,316.65,303.65,296.77,286.96,285.09,284.4,283.59,282.65
456107,316.65,303.65,296.77,286.96,285.09,284.34,283.59,282.65
456244,316.59,303.65,296.77,286.9,285.03,284.34,283.59,282.65
456381,316.59,303.65,296.77,286.9,285.03,284.34,283.59,282.65
456519,316.46,303.65,296.77,286.9,285.03,284.34,283.53,282.65
456656,316.46,303.59,296.77,286.9,285.03,284.4,283.53,282.65
456794,316.4,303.59,296.77,286.9,285.03,284.4,283.59,282.65
456931,316.4,303.59,296.77,286.9,285.03,284.34,283.59,282.59
457068,316.28,303.59,296.71,286.9,285.03,284.34,283.59,282.59
457205,316.21,303.52,296.71,286.9,285.03,284.34,283.59,282.65
457342,316.21,303.52,296.71,286.9,285.03,284.4,283.53,282.65
457481,316.15,303.52,296.71,286.96,285.03,284.4,283.53,282.65
457618,316.15,303.52,296.77,286.96,285.03,284.4,283.53,282.65
457755,316.09,303.52,296.77,286.9,285.03,284.4,283.53,282.65
457892,316.09,303.46,296.71,286.9,285.03,284.34,283.53,282.65
458030,315.96,303.46,296.71,286.96,285.03,284.34,283.59,282.65
458167,315.9,303.4,296.71,286.96,285.03,284.4,283.59,282.59
458304,315.9,303.4,296.71,286.96,285.03,284.34,283.59,282.59
458442,315.84,303.4,296.71,286.9,285.03,284.34,283.59,282.59
458579,315.84,303.4,296.65,286.9,285.03,284.4,283.59,282.65
458717,315.78,303.4,296.65,286.9,285.03,284.4,283.59,282.65
458854,315.78,303.34,296.65,286.9,285.03,284.34,283.59,282.59
458991,315.65,303.27,296.65,286.96,285.03,284.34,283.59,282.59
459128,315.65,303.27,296.65,286.96,285.03,284.34,283.59,282.65
459267,315.59,303.27,296.65,286.9,285.03,284.34,283.59,282.59
459404,315.53,303.27,296.65,286.9,285.03,284.4,283.59,282.59
459541,315.53,303.21,296.65,286.96,285.03,284.34,283.59,282.59
459678,315.4,303.21,296.65,286.96,285.03,284.34,283.59,282.59
459815,315.4,303.21,296.65,286.96,285.03,284.4,283.59,282.59
459953,315.34,303.15,296.65,286.96,285.09,284.4,283.59,282.59
460090,315.34,303.15,296.65,286.96,285.09,284.4,283.59,282.59
460228,315.28,303.21,296.65,286.96,285.03,284.4,283.59,282.59
460365,315.21,303.21,296.65,286.9,285.09,284.4,283.59,282.59
460503,315.21,303.15,296.59,286.96,285.09,284.34,283.59,282.59
460640,315.15,303.15,296.59,286.96,285.03,284.34,283.59,282.59
460777,315.15,303.15,296.59,286.96,285.03,284.34,283.59,282.59
460914,315.09,303.09,296.59,286.96,285.03,284.34,283.53,282.59
461051,315.09,303.09,296.59,286.96,285.03,284.34,283.53,282.59
461190,315.03,303.02,296.59,286.96,285.03,284.34,283.53,282.59
461327,315.03,303.02,296.59,286.96,285.03,284.4,283.53,282.59
461464,314.9,302.96,296.59,286.96,285.09,284.4,283.59,282.59
461601,314.9,302.96,296.59,286.96,285.09,284.4,283.59,282.59
461739,314.9,303.02,296.59,286.96,285.03,284.4,283.59,282.59
461876,314.84,302.9,296.59,286.96,285.03,284.4,283.59,282.59
462013,314.84,302.9,296.59,286.96,285.03,284.34,283.59,282.65
462151,314.71,302.96,296.52,286.9,285.03,284.34,283.59,282.53
462288,314.71,302.96,296.52,286.9,285.03,284.4,283.59,282.53
462426,314.65,302.96,296.52,286.9,285.03,284.4,283.59,282.53
462563,314.65,302.96,296.59,286.96,285.03,284.4,283.59,282.53
462700,314.65,302.9,296.59,286.96,285.03,284.4,283.59,282.59
462837,314.53,302.9,296.52,286.96,285.03,284.4,283.59,282.59
462976,314.53,302.9,296.52,286.96,285.03,284.4,283.59,282.59
463113,314.53,302.9,296.46,286.96,285.09,284.4,283.59,282.53
463250,314.53,302.9,296.46,286.96,285.09,284.4,283.59,282.53
463387,314.4,302.77,296.46,286.96,285.03,284.4,283.59,282.59
463524,314.4,302.77,296.52,286.96,285.03,284.4,283.59,282.59
463662,314.34,302.77,296.52,286.96,285.09,284.4,283.59,282.53
463799,314.21,302.71,296.46,286.96,285.09,284.4,283.59,282.53
463937,314.21,302.71,296.46,286.96,285.03,284.4,283.53,282.53
464074,314.21,302.71,296.52,286.96,285.03,284.4,283.53,282.59
464211,314.21,302.71,296.52,286.9,285.03,284.4,283.59,282.59
464349,314.15,302.65,296.46,286.9,285.03,284.4,283.59,282.53
464486,314.15,302.65,296.46,286.9,285.03,284.4,283.59,282.53
464623,314.03,302.65,296.46,286.96,285.03,284.4,283.59,282.53
464760,314.03,302.65,296.46,286.96,285.03,284.4,283.59,282.53
464899,314.03,302.65,296.46,286.96,285.09,284.4,283.59,282.53
465036,313.96,302.59,296.4,286.96,285.09,284.4,283.59,282.53
465173,313.96,302.59,296.4,286.96,285.03,284.4,283.59,282.53
465310,313.84,302.59,296.4,286.96,285.03,284.4,283.59,282.59
465447,313.84,302.52,296.4,286.96,285.09,284.34,283.59,282.59
465585,313.78,302.52,296.4,286.96,285.09,284.34,283.59,282.59
465723,313.78,302.52,296.4,286.96,285.03,284.4,283.59,282.59
465860,313.71,302.52,296.4,286.96,285.03,284.4,283.59,282.59
465997,313.71,302.52,296.4,286.9,285.03,284.4,283.59,282.53
466135,313.71,302.52,296.4,286.9,285.09,284.4,283.59,282.53
466272,313.59,302.46,296.4,286.9,285.09,284.4,283.59,282.53
466409,313.59,302.46,296.34,286.9,285.03,284.4,283.59,282.53
466546,313.53,302.46,296.34,286.96,285.03,284.4,283.53,282.53
466684,313.53,302.4,296.34,286.96,285.03,284.4,283.53,282.59
466822,313.46,302.4,296.34,286.96,285.03,284.4,283.59,282.59
466959,313.34,302.4,296.34,286.9,285.03,284.34,283.59,282.53
467096,313.34,302.4,296.34,286.9,285.03,284.34,283.59,282.53
467233,313.34,302.34,296.34,286.9,285.03,284.4,283.59,282.53
467371,313.34,302.27,296.34,286.9,285.03,284.4,283.59,282.53
467509,313.21,302.27,296.34,286.96,285.03,284.4,283.59,282.53
467646,313.21,302.27,296.27,286.96,285.03,284.4,283.59,282.59
467783,313.21,302.27,296.27,286.96,285.03,284.4,283.53,282.59
467920,313.21,302.27,296.27,286.96,285.03,284.4,283.53,282.53
468058,313.09,302.27,296.27,286.9,285.03,284.4,283.59,282.53
468195,313.09,302.21,296.27,286.9,285.09,284.4,283.59,282.53
468332,313.09,302.15,296.21,286.96,285.09,284.4,283.59,282.53
468470,313.03,302.15,296.21,286.96,285.09,284.4,283.59,282.53
468608,313.03,302.15,296.27,286.96,285.03,284.4,283.59,282.53
468745,312.96,302.15,296.27,286.96,285.03,284.4,283.59,282.53
468882,312.96,302.09,296.21,286.96,285.03,284.4,283.59,282.53
469019,312.84,302.09,296.21,286.96,285.03,284.4,283.59,282.53
469156,312.78,302.09,296.21,286.96,285.03,284.4,283.59,282.53
469294,312.78,302.09,296.21,286.96,285.03,284.4,283.65,282.53
469432,312.71,302.09,296.21,286.96,285.03,284.4,283.65,282.53
469569,312.71,302.02,296.21,286.96,285.03,284.4,283.59,282.53
469706,312.65,302.02,296.21,286.96,285.03,284.4,283.59,282.53
469843,312.65,302.02,296.21,286.96,285.03,284.4,283.65,282.53
469981,312.59,302.02,296.21,286.96,285.03,284.4,283.59,282.53
470118,312.59,301.96,296.21,286.9,285.03,284.4,283.59,282.53
470255,312.53,301.96,296.15,286.9,285.03,284.4,283.59,282.53
470393,312.46,301.96,296.15,286.96,285.03,284.46,283.59,282.53
470531,312.46,301.96,296.15,286.96,285.03,284.46,283.59,282.53
470668,312.4,301.96,296.15,286.96,285.03,284.4,283.59,282.53
470805,312.4,301.96,296.15,286.96,285.03,284.4,283.59,282.46
470942,312.34,301.96,296.15,287.03,285.03,284.4,283.59,282.46
471079,312.34,301.84,296.15,286.9,285.03,284.4,283.59,282.53
471217,312.28,301.84,296.15,286.9,285.03,284.4,283.65,282.53
471355,312.15,301.84,296.15,286.96,285.03,284.4,283.65,282.53
471492,312.15,301.84,296.15,286.96,285.03,284.4,283.59,282.53
471629,312.15,301.84,296.09,287.03,285.03,284.4,283.59,282.53
471767,312.15,301.77,296.09,287.03,285.03,284.4,283.65,282.53
471904,312.09,301.77,296.09,286.9,285.09,284.4,283.65,282.53
472041,312.09,301.77,296.09,286.9,285.09,284.4,283.65,282.53
472178,312.03,301.71,296.09,286.96,285.03,284.4,283.59,282.53
472316,311.96,301.71,296.09,286.96,285.03,284.4,283.59,282.53
472454,311.96,301.71,296.09,286.96,285.03,284.4,283.65,282.59
472591,311.96,301.71,296.02,286.96,285.03,284.46,283.65,282.59
472728,311.96,301.71,296.02,286.96,285.03,284.46,283.65,282.53
472865,311.9,301.65,296.02,286.96,285.03,284.4,283.65,282.53
473003,311.9,301.65,296.02,286.96,285.03,284.4,283.59,282.53
473141,311.84,301.65,296.09,286.9,285.03,284.4,283.65,282.46
473278,311.84,301.65,296.09,286.9,285.03,284.4,283.65,282.46
473415,311.78,301.65,296.02,286.9,285.03,284.4,283.59,282.46
473552,311.71,301.65,295.96,286.9,285.03,284.4,283.59,282.46
473690,311.71,301.59,295.96,286.96,285.03,284.4,283.59,282.53
473827,311.65,301.59,296.02,286.96,285.09,284.34,283.59,282.53
473964,311.65,301.59,296.02,286.96,285.09,284.34,283.65,282.53
474102,311.59,301.52,296.02,286.96,285.03,284.46,283.65,282.46
474240,311.59,301.52,296.02,286.96,285.03,284.46,283.59,282.46
474377,311.46,301.46,295.96,286.96,285.03,284.46,283.59,282.46
474514,311.46,301.46,295.96,286.96,285.03,284.4,283.59,282.46
474651,311.46,301.46,295.96,286.96,285.03,284.4,283.65,282.46
474788,311.4,301.46,296.02,286.96,285.03,284.46,283.65,282.46
474927,311.4,301.46,296.02,286.96,285.03,284.46,283.65,282.53
475064,311.34,301.4,295.96,286.9,285.09,284.4,283.65,282.46
475201,311.34,301.4,295.96,286.96,285.09,284.4,283.59,282.46
475338,311.28,301.4,295.96,286.96,285.03,284.4,283.59,282.46
475475,311.28,301.4,295.96,286.96,285.03,284.4,283.65,282.46
475613,311.21,301.4,295.96,286.96,285.09,284.4,283.59,282.53
475750,311.15,301.34,295.96,286.96,285.09,284.46,283.59,282.53
475888,311.15,301.34,295.96,286.96,285.09,284.46,283.65,282.53
476025,311.09,301.27,295.96,286.96,285.09,284.4,283.65,282.53
476163,311.09,301.27,295.9,286.96,285.03,284.4,283.59,282.53
476300,311.03,301.27,295.9,286.9,285.03,284.4,283.59,282.53
476437,311.03,301.27,295.9,286.9,285.03,284.46,283.65,282.53
476574,310.96,301.21,295.9,286.9,285.09,284.46,283.65,282.53
476712,310.9,301.27,295.84,286.9,285.09,284.4,283.65,282.53
476850,310.9,301.27,295.84,286.9,285.03,284.4,283.59,282.53
476987,310.84,301.21,295.84,286.9,285.03,284.46,283.59,282.46
477124,310.84,301.21,295.84,286.9,285.03,284.46,283.65,282.46
477261,310.78,301.15,295.84,286.96,285.03,284.46,283.65,282.53
477399,310.78,301.15,295.9,286.96,285.03,284.46,283.65,282.53
477536,310.65,301.15,295.9,286.96,285.03,284.4,283.65,282.53
477674,310.59,301.09,295.84,286.96,285.03,284.4,283.59,282.46
477811,310.59,301.09,295.84,286.96,285.09,284.4,283.65,282.46
477948,310.59,301.15,295.84,286.96,285.09,284.4,283.65,282.46
478086,310.59,301.15,295.84,286.96,285.03,284.4,283.59,282.46
478223,310.53,301.02,295.84,286.96,285.03,284.4,283.59,282.53
478360,310.53,301.02,295.84,286.9,285.03,284.4,283.59,282.53
478497,310.46,301.02,295.84,286.9,285.03,284.46,283.59,282.53
478636,310.46,301.02,295.77,286.96,285.03,284.4,283.59,282.46
478773,310.4,301.02,295.77,286.96,285.03,284.4,283.65,282.46
478910,310.28,300.96,295.77,286.96,285.03,284.34,283.65,282.46
479047,310.28,300.96,295.77,286.96,285.03,284.34,283.59,282.46
479184,310.28,300.96,295.77,286.9,285.03,284.4,283.59,282.53
479322,310.28,300.96,295.77,286.96,285.03,284.4,283.59,282.53
479460,310.21,300.96,295.77,286.96,285.03,284.46,283.59,282.46
479597,310.21,300.9,295.77,286.96,285.03,284.46,283.59,282.46
479734,310.09,300.9,295.77,286.96,285.03,284.4,283.59,282.46
479872,310.09,300.84,295.71,286.96,285.09,284.4,283.65,282.46
480009,310.09,300.84,295.71,286.96,285.09,284.4,283.59,282.46
480146,310.03,300.84,295.71,286.96,285.03,284.4,283.59,282.53
480283,310.03,300.84,295.71,286.96,285.03,284.4,283.65,282.53
