time (s),temp0,temp1,temp2,temp3,temp4,temp5,temp6
373.76,284.6179536,284.7524618,284.8439898,284.879095,284.8526299,284.7684929,284.6596511
375.13,284.6160796,284.7489923,284.8394351,284.8741248,284.8479744,284.7648356,284.6572844
376.51,284.6142144,284.7455391,284.8349019,284.8691779,284.8433407,284.7611955,284.6549288
377.88,284.6123847,284.7421517,284.830455,284.8643254,284.8387954,284.7576246,284.652618
379.26,284.6105637,284.7387803,284.8260291,284.8594956,284.8342713,284.7540705,284.6503181
380.63,284.6087775,284.7354732,284.8216876,284.8547578,284.8298334,284.7505841,284.6480619
382,284.6070124,284.7322054,284.8173976,284.8500763,284.8254481,284.7471389,284.6458324
383.38,284.6052557,284.7289529,284.8131277,284.8454167,284.8210834,284.7437099,284.6436134
384.75,284.6035325,284.7257625,284.8089393,284.840846,284.8168018,284.7403462,284.6414366
386.13,284.6018174,284.7225871,284.8047706,284.8362966,284.8125403,284.7369983,284.63927
387.5,284.600135,284.7194723,284.8006813,284.831834,284.80836,284.7337141,284.6371447
388.88,284.5984606,284.7163721,284.7966112,284.8273924,284.8041992,284.7304453,284.6350293
390.25,284.596818,284.713331,284.7926188,284.8230354,284.8001178,284.7272387,284.6329542
391.62,284.595195,284.710326,284.7886737,284.81873,284.7960847,284.7240702,284.6309037
393,284.5935796,284.7073352,284.7847472,284.8144449,284.7920706,284.7209165,284.6288627
394.37,284.5919951,284.7044014,284.7808955,284.8102415,284.7881329,284.7178228,284.6268607
395.75,284.5904179,284.7014814,284.7770619,284.8060577,284.7842137,284.7147437,284.624868
397.12,284.5888709,284.6986171,284.7733014,284.8019537,284.7803691,284.7117232,284.6229133
398.49,284.5873422,284.6957867,284.7695855,284.7978984,284.7765702,284.7087385,284.6209817
399.87,284.5858207,284.6929697,284.7658871,284.7938622,284.772789,284.7057678,284.6190592
401.24,284.5843283,284.6902064,284.7622592,284.7899028,284.7690799,284.7028537,284.6171733
402.62,284.5828428,284.6874561,284.7586483,284.785962,284.7653882,284.6999532,284.6152962
403.99,284.5813857,284.6847582,284.7551063,284.7820964,284.7617669,284.697108,284.6134549
405.37,284.5799354,284.682073,284.7515808,284.7782488,284.7581625,284.6942761,284.6116222
406.74,284.5785128,284.679439,284.7481226,284.7744747,284.7546268,284.6914982,284.6098245
408.11,284.5771071,284.6768362,284.7447055,284.7707452,284.751133,284.6887532,284.608048
409.49,284.575708,284.6742457,284.7413043,284.7670333,284.7476556,284.6860211,284.6062798
410.86,284.5743355,284.6717046,284.7379681,284.7633921,284.7442445,284.683341,284.6045454
412.24,284.5729695,284.6691754,284.7346474,284.7597681,284.7408494,284.6806735,284.602819
413.61,284.5716296,284.6666945,284.7313901,284.756213,284.737519,284.6780568,284.6011256
414.98,284.5703055,284.6642429,284.7281714,284.7527002,284.734228,284.6754712,284.5994522
416.36,284.5689877,284.6618029,284.7249679,284.7492038,284.7309525,284.6728976,284.5977867
417.73,284.567695,284.6594094,284.7218254,284.7457741,284.7277394,284.6703731,284.5961529
